# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 21:07:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/3c/q2s2z4v92bx59zp2nvycr10c0000gn/T/tmpw192n7x9/_a7ex_du.json
# init = 2 (Default)
# random
#   seed = 84732
# output
#   file = /Users/kamilbaradziej/PythonProjects/DataAnalytics/Lab1_Python_review/out/bern_1-20220306220754_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-13.9077,0.715184,0.941177,1,1,0,13.9168,0.227585
-12.905,1,0.941177,2,3,0,13.8831,0.274751
-14.5519,0.743391,0.941177,1,1,0,14.6217,0.203672
-13.9616,1,0.941177,1,1,0,14.8671,0.225426
-12.4061,1,0.941177,1,1,0,13.6921,0.305283
-12.573,0.966438,0.941177,1,1,0,12.8224,0.294346
-12.573,0.904461,0.941177,1,1,0,13.1838,0.294346
-14.9087,0.649103,0.941177,1,1,0,14.9116,0.191966
-12.2557,0.997064,0.941177,2,7,0,14.4891,0.68409
-11.1889,0.995661,0.941177,1,3,0,12.0785,0.555329
-11.2904,0.991997,0.941177,2,3,0,11.2974,0.578583
-11.3117,0.994965,0.941177,1,1,0,11.3545,0.582602
-13.4743,0.702015,0.941177,2,3,0,14.3422,0.753819
-14.4813,0.841496,0.941177,1,1,0,14.723,0.793893
-13.993,1,0.941177,1,1,0,14.8457,0.775817
-11.0919,1,0.941177,2,3,0,13.6691,0.506852
-11.091,0.990744,0.941177,2,3,0,11.1498,0.495579
-11.0926,0.999514,0.941177,2,3,0,11.0948,0.491613
-11.665,0.870537,0.941177,1,3,0,11.7926,0.368364
-11.0984,0.996921,0.941177,1,3,0,11.6256,0.48417
-11.238,0.982541,0.941177,2,3,0,11.246,0.567623
-11.1499,1,0.941177,2,3,0,11.2189,0.543039
-11.1571,0.982727,0.941177,1,3,0,11.3031,0.454409
-12.0796,0.7444,0.941177,1,3,0,12.7263,0.670522
-11.2106,0.997584,0.941177,1,3,0,11.9109,0.561072
-11.2713,0.985601,0.941177,1,1,0,11.2878,0.574767
-11.258,0.945415,0.941177,2,7,0,11.6758,0.428004
-11.6461,0.912799,0.941177,1,1,0,11.6464,0.370471
-11.1297,0.968578,0.941177,1,3,0,11.8745,0.535008
-11.112,0.947274,0.941177,2,3,0,11.4877,0.474001
-11.1758,0.993033,0.941177,2,7,0,11.1759,0.551549
-11.3305,0.963657,0.941177,1,1,0,11.332,0.585978
-11.2859,1,0.941177,1,1,0,11.3565,0.577698
-11.2859,0.778577,0.941177,1,3,0,12.3975,0.577698
-12.3319,0.833779,0.941177,1,3,0,12.3593,0.689573
-11.2268,0.917771,0.941177,1,3,0,13.0143,0.434981
-11.5631,0.923548,0.941177,1,1,0,11.5632,0.38023
-11.2808,1,0.941177,1,1,0,11.5028,0.423303
-11.5511,0.938466,0.941177,1,1,0,11.5579,0.381715
-11.4276,1,0.941177,1,1,0,11.5752,0.398417
-12.0346,0.870821,0.941177,1,1,0,12.0384,0.333172
-11.9095,1,0.941177,2,3,0,12.1644,0.344011
-11.4914,1,0.941177,1,1,0,11.8385,0.389444
-11.4389,1,0.941177,2,3,0,11.5492,0.396761
-12.0059,0.878854,0.941177,1,1,0,12.0124,0.335577
-11.091,0.992383,0.941177,1,3,0,12.023,0.495445
-11.442,0.944927,0.941177,2,3,0,11.5269,0.396309
-11.2119,1,0.941177,1,1,0,11.3889,0.438611
-11.4213,0.781291,0.941177,2,3,0,12.8395,0.600654
-11.569,0.865597,0.941177,2,7,0,12.4774,0.379504
-11.0904,0.996287,0.941177,1,3,0,11.5892,0.500589
-11.0906,0.993182,0.941177,2,3,0,11.1325,0.497402
-11.4042,0.925597,0.941177,1,3,0,11.4831,0.401928
-11.4042,0.809451,0.941177,1,3,0,12.4501,0.401928
-11.4042,0.935642,0.941177,1,1,0,11.6495,0.401928
-11.7553,0.974102,0.941177,2,3,0,11.7726,0.358797
-11.3388,1,0.941177,1,1,0,11.6633,0.412572
-11.3343,0.939288,0.941177,1,3,0,11.9212,0.586644
-11.4603,0.990291,0.941177,2,3,0,11.4926,0.606284
-11.6043,0.86701,0.941177,1,3,0,12.6058,0.375277
-11.3864,1,0.941177,1,1,0,11.5829,0.4047
-11.1511,0.999866,0.941177,1,3,0,11.3313,0.456521
-11.0996,1,0.941177,2,3,0,11.139,0.517028
-11.1563,0.986782,0.941177,2,3,0,11.2019,0.545313
-11.2807,0.970551,0.941177,1,1,0,11.2817,0.576673
-11.3815,0.992152,0.941177,2,3,0,11.4066,0.594516
-11.6503,0.848634,0.941177,1,3,0,12.5492,0.370001
-11.0924,1,0.941177,2,3,0,11.5964,0.508024
-11.1353,0.991659,0.941177,2,3,0,11.1558,0.537413
-12.0309,0.852098,0.941177,2,3,0,12.3879,0.666525
-12.9539,0.825738,0.941177,1,1,0,13.0016,0.727926
-11.1286,0.984589,0.941177,1,3,0,12.8405,0.534517
-11.7607,0.87585,0.941177,1,3,0,11.819,0.641754
-12.1881,0.970203,0.941177,2,3,0,12.2564,0.679038
-11.5264,1,0.941177,1,1,0,12.0493,0.615165
-12.096,0.879775,0.941177,1,1,0,12.1116,0.671844
-11.7216,1,0.941177,2,3,0,12.0826,0.637723
-11.9417,0.95224,0.941177,1,1,0,12.0382,0.658867
-11.9772,0.992275,0.941177,1,1,0,12.1641,0.661969
-11.1003,0.99415,0.941177,1,3,0,11.9305,0.517642
-11.124,0.901936,0.941177,2,3,0,11.7456,0.467614
-11.1934,0.848922,0.941177,2,3,0,12.1642,0.556552
-11.1847,0.980039,0.941177,2,3,0,11.3888,0.554125
-11.1847,0.803647,0.941177,1,3,0,12.0961,0.554125
-13.2686,0.632222,0.941177,1,3,0,13.5567,0.744111
-14.9201,0.753274,0.941177,1,1,0,15.0275,0.808394
-13.0507,1,0.941177,1,1,0,14.6528,0.733094
-12.1281,1,0.941177,1,1,0,12.9224,0.674398
-11.691,1,0.941177,1,1,0,12.0861,0.634473
-11.4271,1,0.941177,1,1,0,11.6609,0.601507
-11.5005,0.87976,0.941177,2,7,0,12.3649,0.388219
-11.1509,0.966459,0.941177,1,3,0,11.7594,0.543431
-11.1642,0.981013,0.941177,1,3,0,11.3173,0.452085
-11.215,0.964754,0.941177,1,3,0,11.4267,0.562161
-11.3017,0.941006,0.941177,1,3,0,11.6613,0.419259
-11.1602,0.979899,0.941177,2,3,0,11.4797,0.453392
-11.3308,0.930615,0.941177,1,3,0,11.6073,0.586034
-11.1415,0.999917,0.941177,1,3,0,11.2861,0.539899
-11.106,0.892655,0.941177,2,3,0,11.8724,0.477869
-11.1006,0.979811,0.941177,2,3,0,11.2414,0.517914
-13.1738,0.734797,0.941177,2,3,0,13.5632,0.739417
-11.3806,0.993625,0.941177,1,3,0,12.8457,0.594378
-11.1562,1,0.941177,2,7,0,11.3268,0.454724
-12.1978,0.878951,0.941177,2,3,0,12.239,0.679773
-11.9209,1,0.941177,1,1,0,12.2637,0.657008
-11.7662,1,0.941177,1,1,0,12.0061,0.64231
-11.1161,0.987078,0.941177,2,3,0,11.8581,0.528328
-11.4675,0.896668,0.941177,1,3,0,11.7054,0.392704
-12.3172,0.825835,0.941177,1,1,0,12.3174,0.31147
-13.7828,0.750201,0.941177,1,1,0,13.8128,0.232712
-11.3187,0.984104,0.941177,1,3,0,13.4456,0.416125
-11.1311,0.979073,0.941177,1,3,0,11.4797,0.535635
-12.5085,0.732383,0.941177,1,3,0,12.7177,0.701523
-12.168,1,0.941177,1,1,0,12.5988,0.677499
-12.323,0.967838,0.941177,1,1,0,12.527,0.688942
-11.1724,0.934338,0.941177,1,3,0,12.8339,0.449481
-15.7618,0.316656,0.941177,1,3,0,16.9264,0.167472
-11.1292,1,0.941177,2,3,0,14.8999,0.534821
-13.1257,0.548726,0.941177,1,3,0,14.1554,0.263025
-11.0904,0.975307,0.941177,1,3,0,13.2575,0.498549
-11.2258,0.682322,0.941177,2,3,0,13.4865,0.435225
-11.3554,0.969624,0.941177,1,1,0,11.3659,0.409739
-11.1742,1,0.941177,1,1,0,11.3125,0.448961
-11.3933,0.913132,0.941177,1,3,0,11.7344,0.596389
-12.0287,0.954881,0.941177,2,3,0,12.0298,0.666341
-11.7628,1,0.941177,1,1,0,12.0661,0.641973
-12.3601,0.878143,0.941177,1,1,0,12.4061,0.69155
