# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 21:08:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/3c/q2s2z4v92bx59zp2nvycr10c0000gn/T/tmpw192n7x9/1mtvm5gg.json
# init = 2 (Default)
# random
#   seed = 48145
# output
#   file = /Users/kamilbaradziej/PythonProjects/DataAnalytics/Lab1_Python_review/out/bern_1-20220306220808_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-11.0904,0.999949,1.05106,1,3,0,11.1407,0.499768
-11.1067,0.995573,1.05106,2,3,0,11.1162,0.522573
-11.2743,0.961382,1.05106,1,3,0,11.2761,0.575387
-11.2829,0.997486,1.05106,1,1,0,11.3357,0.577106
-11.1522,0.953966,1.05106,2,3,0,11.5927,0.543892
-11.0948,0.801146,1.05106,2,3,0,12.2665,0.511814
-12.0839,0.766647,1.05106,1,3,0,12.1919,0.670874
-12.3999,0.921044,1.05106,1,1,0,12.6138,0.694289
-13.1167,0.946274,1.05106,2,3,0,13.3328,0.736516
-13.601,0.965366,1.05106,2,3,0,14.0192,0.759498
-11.5175,1,1.05106,1,3,0,13.0512,0.614011
-11.3697,1,1.05106,1,1,0,11.5316,0.592617
-11.1132,1,1.05106,1,3,0,11.2968,0.526703
-11.0939,0.998336,1.05106,1,3,0,11.1195,0.489418
-11.1403,0.958948,1.05106,2,3,0,11.303,0.539444
-11.3045,0.980208,1.05106,2,3,0,11.3147,0.418746
-11.1355,1,1.05106,1,1,0,11.2549,0.462478
-11.1887,0.949825,1.05106,2,3,0,11.4105,0.444738
-11.2073,0.994491,1.05106,1,1,0,11.2331,0.439758
-11.6728,0.873354,1.05106,1,1,0,11.6733,0.367509
-11.0928,0.970576,1.05106,2,3,0,11.842,0.491218
-11.2594,0.947916,1.05106,2,3,0,11.3926,0.427691
-12.4761,0.758013,1.05106,1,3,0,12.4854,0.300595
-13.5069,0.781299,1.05106,1,1,0,13.6887,0.2447
-13.5069,0.623261,1.05106,1,1,0,15.5709,0.2447
-15.0508,0.909566,1.05106,2,3,0,15.3326,0.187566
-11.1318,0.961023,1.05106,2,3,0,15.1109,0.464066
-11.0904,0.943005,1.05106,2,3,0,11.429,0.498296
-11.7418,0.847086,1.05106,2,3,0,12.0782,0.360175
-13.3326,0.879255,1.05106,2,3,0,13.3445,0.252801
-14.5906,0.765663,1.05106,1,1,0,14.894,0.202354
-18.4684,0.529362,1.05106,1,1,0,18.5583,0.111934
-12.8255,1,1.05106,2,3,0,17.2459,0.720784
-11.3218,1,1.05106,1,3,0,12.4151,0.584439
-11.1066,1,1.05106,2,3,0,11.3063,0.477492
-11.2178,0.949392,1.05106,2,3,0,11.3861,0.437151
-11.5139,0.971659,1.05106,2,3,0,11.5221,0.613544
-11.3084,1,1.05106,1,1,0,11.4878,0.581991
-11.7391,0.961284,1.05106,2,3,0,11.7534,0.63955
-12.268,0.867239,1.05106,1,1,0,12.3646,0.684989
-11.9191,1,1.05106,1,1,0,12.3425,0.656853
-12.5845,0.840285,1.05106,1,1,0,12.7032,0.706377
-14.8653,0.597482,1.05106,1,1,0,14.9227,0.806661
-12.662,1,1.05106,1,1,0,14.4446,0.711166
-13.8625,0.918957,1.05106,2,3,0,14.0541,0.770578
-13.1366,1,1.05106,1,1,0,14.0705,0.737534
-11.1709,0.926168,1.05106,2,3,0,13.6701,0.550029
-11.0968,0.996058,1.05106,1,3,0,11.1799,0.485863
-11.1002,0.95732,1.05106,2,3,0,11.3152,0.482441
-12.0911,0.751098,1.05106,1,3,0,12.3234,0.671456
-11.5445,1,1.05106,1,1,0,11.9916,0.617464
-11.4272,1,1.05106,1,1,0,11.588,0.601527
-11.295,1,1.05106,1,1,0,11.4276,0.579465
-11.1856,1,1.05106,2,3,0,11.2759,0.554401
-11.5341,0.902985,1.05106,1,1,0,11.5351,0.616148
-11.2587,1,1.05106,1,1,0,11.4696,0.572149
-11.3276,0.993346,1.05106,2,3,0,11.3653,0.585464
-11.2964,1,1.05106,1,1,0,11.3734,0.579732
-11.1106,0.768579,1.05106,2,3,0,12.6904,0.474865
-11.1528,0.995824,1.05106,2,3,0,11.1543,0.455917
-11.3148,0.913147,1.05106,2,3,0,11.6562,0.583157
-13.2925,0.513168,1.05106,1,3,0,14.4138,0.254731
-14.1301,0.833399,1.05106,1,1,0,14.508,0.218878
-12.1552,1,1.05106,1,1,0,13.6849,0.323484
-11.33,0.933944,1.05106,1,3,0,12.616,0.58589
-11.1016,0.991542,1.05106,1,3,0,11.3385,0.48123
-11.0967,1,1.05106,1,1,0,11.1013,0.485957
-12.2507,0.717216,1.05106,1,3,0,12.4989,0.683722
-12.004,1,1.05106,1,1,0,12.3926,0.664258
-11.3615,1,1.05106,2,3,0,11.8334,0.591278
-11.1802,0.959412,1.05106,2,3,0,11.6369,0.447169
-11.383,0.881572,1.05106,2,3,0,11.8824,0.405231
-11.106,0.989117,1.05106,1,3,0,11.3986,0.522095
-11.8223,0.809038,1.05106,2,3,0,12.3372,0.647848
-11.2973,1,1.05106,2,3,0,11.6881,0.420105
-11.1041,1,1.05106,2,3,0,11.2849,0.520722
-11.0921,0.995162,1.05106,2,3,0,11.1316,0.492612
-11.0921,0.630747,1.05106,1,3,0,12.4735,0.492612
-11.2011,0.838034,1.05106,2,3,0,11.9593,0.558638
-11.6535,0.876532,1.05106,1,1,0,11.6539,0.630356
-11.6535,0.598418,1.05106,1,1,0,13.1043,0.630356
-11.7692,0.968372,1.05106,1,1,0,11.9087,0.642611
-11.1735,1,1.05106,2,3,0,11.6742,0.449163
-11.1107,0.98414,1.05106,2,3,0,11.274,0.525204
-11.0916,0.988838,1.05106,2,3,0,11.1706,0.493732
-11.3158,0.940213,1.05106,1,3,0,11.3592,0.583343
-11.2649,1,1.05106,1,1,0,11.3433,0.573457
-11.0911,0.994531,1.05106,2,3,0,11.2936,0.495092
-11.9643,0.788721,1.05106,1,3,0,12.0781,0.339149
-11.6869,1,1.05106,1,1,0,12.0085,0.365972
-11.3521,1,1.05106,1,1,0,11.6216,0.410286
-11.2842,1,1.05106,1,1,0,11.3774,0.422641
-11.7728,0.869081,1.05106,1,1,0,11.7802,0.357026
-11.4578,0.713873,1.05106,2,3,0,14.039,0.605945
-11.0915,0.979385,1.05106,2,3,0,11.5744,0.505924
-11.1623,0.91024,1.05106,2,3,0,11.5533,0.452706
-11.7338,0.835658,1.05106,1,3,0,12.0376,0.638997
-11.1421,1,1.05106,1,3,0,11.5694,0.540163
-11.0996,1,1.05106,1,1,0,11.1294,0.516978
-11.0946,1,1.05106,1,1,0,11.0987,0.511553
-11.3899,0.920333,1.05106,1,3,0,11.4595,0.404142
-17.2732,0.195701,1.05106,2,3,0,20.4497,0.866847
-16.6001,1,1.05106,1,1,0,18.1479,0.852767
-15.4696,1,1.05106,1,1,0,17.0953,0.824635
-14.298,1,1.05106,1,1,0,15.7355,0.787368
-11.9815,1,1.05106,2,3,0,13.7324,0.662339
-11.9815,0.569212,1.05106,1,1,0,13.7101,0.662339
-13.5807,0.889833,1.05106,2,3,0,13.618,0.758603
-13.3922,1,1.05106,1,1,0,14.0887,0.750018
-11.3836,1,1.05106,1,3,0,12.8631,0.594856
-11.1306,1,1.05106,2,3,0,11.3423,0.464587
-11.9202,0.788397,1.05106,1,3,0,12.2068,0.656947
-11.2237,1,1.05106,2,3,0,11.7846,0.435724
-12.0366,0.833956,1.05106,1,3,0,12.0387,0.332999
-12.3957,0.910452,1.05106,1,1,0,12.59,0.305998
-11.5326,1,1.05106,2,3,0,12.1689,0.615958
-12.8494,0.700479,1.05106,1,1,0,12.8536,0.722139
-11.1386,1,1.05106,1,3,0,12.4665,0.538789
-11.099,0.812484,1.05106,2,3,0,12.1799,0.516416
-11.1611,0.985884,1.05106,1,3,0,11.1612,0.546911
-11.12,1,1.05106,1,1,0,11.1524,0.530411
-11.4272,0.948661,1.05106,2,3,0,11.4867,0.398478
-11.14,0.978685,1.05106,1,3,0,11.516,0.539337
-11.14,0.361442,1.05106,1,3,0,14.1033,0.539337
-11.3002,0.946916,1.05106,1,3,0,11.4395,0.419541
-11.1173,0.871045,1.05106,2,3,0,12.0612,0.528973
-11.62,0.884117,1.05106,1,3,0,11.6359,0.626556
-11.2968,1,1.05106,1,1,0,11.5465,0.579814
-11.6456,0.75825,1.05106,2,3,0,12.8978,0.370528
-11.1111,1,1.05106,1,3,0,11.5097,0.474528
-11.2025,0.95222,1.05106,2,3,0,11.3729,0.441009
-12.1247,0.86568,1.05106,2,3,0,12.2546,0.67413
-11.4934,1,1.05106,2,3,0,11.9832,0.610827
-11.2118,1,1.05106,1,1,0,11.4175,0.561372
-11.0908,0.995864,1.05106,2,3,0,11.2336,0.496199
-11.2087,0.969923,1.05106,1,3,0,11.2201,0.439421
-11.2633,0.91315,1.05106,2,3,0,11.7177,0.426887
-11.1081,1,1.05106,1,3,0,11.218,0.476482
-11.0986,1,1.05106,1,1,0,11.1064,0.483919
-11.1255,0.991992,1.05106,1,1,0,11.1257,0.466905
-11.2846,0.949427,1.05106,1,3,0,11.3963,0.577435
-11.4741,0.946488,1.05106,1,1,0,11.5033,0.608212
-11.3247,1,1.05106,1,1,0,11.4753,0.584957
-11.585,0.975948,1.05106,2,3,0,11.6164,0.622431
-12.7579,0.90536,1.05106,2,3,0,12.7785,0.283118
-11.1977,1,1.05106,1,3,0,12.3613,0.442276
-11.0966,0.923398,1.05106,2,3,0,11.6204,0.513974
