# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 21:07:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/3c/q2s2z4v92bx59zp2nvycr10c0000gn/T/tmpw192n7x9/_a7ex_du.json
# init = 2 (Default)
# random
#   seed = 84732
# output
#   file = /Users/kamilbaradziej/PythonProjects/DataAnalytics/Lab1_Python_review/out/bern_1-20220306220754_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.993755
# Diagonal elements of inverse mass matrix:
# 0.240503
-11.0904,1,0.993755,2,3,0,11.3598,0.500659
-11.2019,0.972607,0.993755,1,3,0,11.236,0.441156
-11.2019,0.757782,0.993755,1,3,0,12.4068,0.441156
-11.0953,0.994365,0.993755,1,3,0,11.2403,0.512369
-11.2581,0.954874,0.993755,1,3,0,11.3447,0.427974
-11.4671,0.933412,0.993755,2,3,0,11.8704,0.39276
-11.0932,0.998873,0.993755,2,3,0,11.4727,0.490588
-11.1027,0.963163,0.993755,2,3,0,11.3323,0.519603
-11.121,0.993745,0.993755,2,3,0,11.1549,0.530893
-11.1079,0.994005,0.993755,1,3,0,11.1708,0.47661
-11.1232,0.972869,0.993755,2,3,0,11.2955,0.532014
-11.0911,0.998741,0.993755,1,3,0,11.1315,0.495096
-11.2354,0.979719,0.993755,2,3,0,11.2543,0.567024
-11.1771,1,0.993755,1,1,0,11.231,0.551933
-11.2494,0.953569,0.993755,1,3,0,11.5187,0.429851
-15.2674,0.403327,0.993755,1,3,0,16.0778,0.181118
-14.9709,1,0.993755,1,1,0,15.8546,0.190023
-13.4397,1,0.993755,1,1,0,14.8503,0.247774
-12.6884,1,0.993755,1,1,0,13.4614,0.287239
-13.9329,0.795979,0.993755,1,1,0,14.0176,0.226573
-11.7647,1,0.993755,2,7,0,13.514,0.642161
-11.2468,0.805858,0.993755,2,3,0,13.5596,0.430422
-11.2468,0.648255,0.993755,2,3,0,13.8454,0.430422
-12.3806,0.669872,0.993755,1,3,0,13.4949,0.692971
-11.3105,0.997588,0.993755,1,3,0,12.1675,0.582383
-11.1135,0.799362,0.993755,2,3,0,12.8675,0.47311
-11.1135,0.321845,0.993755,2,3,0,17.2461,0.47311
-11.1288,0.9964,0.993755,1,1,0,11.1313,0.465394
-11.5039,0.669528,0.993755,2,3,0,13.6524,0.612228
-11.5478,0.931831,0.993755,2,3,0,12.2879,0.617875
-12.4973,0.814089,0.993755,1,1,0,12.4976,0.700794
-12.4973,0.921204,0.993755,1,1,0,13.0342,0.700794
-13.4223,0.838617,0.993755,1,1,0,13.5266,0.751423
-16.3742,0.627009,0.993755,1,1,0,16.3796,0.847634
-13.6248,1,0.993755,1,1,0,15.9704,0.760541
-11.1236,0.970635,0.993755,1,3,0,13.6149,0.532198
-11.2959,0.940493,0.993755,1,3,0,11.484,0.420372
-13.391,0.668488,0.993755,1,3,0,13.5833,0.250037
-11.9337,1,0.993755,1,1,0,13.0985,0.341841
-11.1097,0.966996,0.993755,1,3,0,12.1612,0.524552
-11.1015,1,0.993755,1,1,0,11.1088,0.518637
-11.0958,1,0.993755,1,1,0,11.1005,0.513054
-11.1056,0.971095,0.993755,2,3,0,11.2852,0.47821
-11.3544,0.970067,0.993755,2,3,0,11.3646,0.590099
-11.3384,0.933759,0.993755,1,3,0,11.9786,0.412635
-11.825,0.895854,0.993755,1,1,0,11.8262,0.351892
-11.9266,0.978361,0.993755,1,1,0,12.0665,0.342477
-12.1096,0.962011,0.993755,1,1,0,12.2512,0.327069
-11.3031,0.956674,0.993755,2,3,0,12.5441,0.419007
-11.0993,0.998911,0.993755,1,3,0,11.2785,0.483296
-11.4828,0.918564,0.993755,1,3,0,11.5437,0.390602
-11.5709,0.993455,0.993755,2,3,0,11.6403,0.379269
-11.8833,0.789649,0.993755,1,3,0,13.3535,0.653593
-12.5134,0.958939,0.993755,2,3,0,12.5689,0.701841
-11.0912,1,0.993755,2,3,0,12.3979,0.505021
-11.0904,0.999955,0.993755,1,3,0,11.0915,0.498823
-12.5543,0.684644,0.993755,1,3,0,13.0302,0.295535
-11.0924,0.982037,0.993755,1,3,0,12.6197,0.491951
-12.0794,0.769266,0.993755,1,3,0,12.4484,0.670505
-12.0357,1,0.993755,2,3,0,12.2696,0.66692
-12.4104,0.975144,0.993755,2,3,0,12.5329,0.69501
-13.8494,0.761762,0.993755,1,1,0,13.884,0.770043
-12.2657,1,0.993755,2,3,0,13.5587,0.684821
-11.6651,0.857992,0.993755,1,3,0,14.0535,0.368356
-11.6687,0.999886,0.993755,2,7,0,11.6691,0.632044
-12.1275,0.860266,0.993755,2,3,0,13.2151,0.674346
-12.1275,0.737591,0.993755,1,1,0,13.3822,0.674346
-11.846,1,0.993755,1,1,0,12.1721,0.650105
-11.0916,1,0.993755,2,3,0,11.8119,0.506142
-11.1348,0.992394,0.993755,2,3,0,11.1507,0.537234
-11.371,0.750025,0.993755,2,3,0,12.9756,0.407159
-11.4416,0.984019,0.993755,1,1,0,11.4902,0.396374
-11.1818,0.975996,0.993755,2,3,0,11.6603,0.446687
-11.283,0.976628,0.993755,1,1,0,11.2882,0.422871
-11.2011,0.963412,0.993755,1,3,0,11.5999,0.558636
-11.1009,1,0.993755,2,3,0,11.1794,0.481848
-11.3861,0.92061,0.993755,1,3,0,11.5481,0.595259
-11.2714,1,0.993755,1,1,0,11.3793,0.574795
-11.1523,1,0.993755,2,3,0,11.2441,0.543916
-11.1849,0.972511,0.993755,1,3,0,11.3629,0.445805
-11.2314,0.989164,0.993755,1,1,0,11.244,0.433894
-11.8779,0.873638,0.993755,2,3,0,12.3539,0.346908
-11.9672,0.981055,0.993755,1,1,0,12.1213,0.3389
-11.3563,1,0.993755,2,3,0,11.8299,0.409584
-11.118,0.98941,0.993755,2,3,0,11.4408,0.47065
-11.1055,1,0.993755,1,1,0,11.1164,0.478227
-11.2094,0.965601,0.993755,1,3,0,11.3076,0.560766
-11.2133,0.999093,0.993755,1,1,0,11.2403,0.561741
-11.4934,0.937205,0.993755,1,1,0,11.4936,0.610833
-11.1333,0.998755,0.993755,1,3,0,11.4273,0.536582
-11.622,0.908327,0.993755,1,3,0,11.6581,0.626778
-11.9398,0.932876,0.993755,1,1,0,11.9953,0.658694
-11.5848,1,0.993755,1,1,0,11.9054,0.622404
-11.2657,1,0.993755,2,3,0,11.5134,0.57362
-12.2727,0.840657,0.993755,1,3,0,12.3081,0.685331
