# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 21:08:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/3c/q2s2z4v92bx59zp2nvycr10c0000gn/T/tmpw192n7x9/1mtvm5gg.json
# init = 2 (Default)
# random
#   seed = 48145
# output
#   file = /Users/kamilbaradziej/PythonProjects/DataAnalytics/Lab1_Python_review/out/bern_1-20220306220808_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-11.0976,0.854603,1.2758,2,3,0,11.5788,0.515071
-13.602,0.469645,1.2758,1,3,0,13.6429,0.759544
-11.145,1,1.2758,1,3,0,12.6104,0.541239
-11.2974,0.558125,1.2758,2,3,0,12.6715,0.579922
-11.2385,1,1.2758,2,3,0,11.2959,0.432264
-11.1032,1,1.2758,1,1,0,11.1822,0.480002
-11.2418,0.645526,1.2758,2,3,0,12.1715,0.431535
-11.4485,0.902813,1.2758,2,3,0,11.6699,0.604618
-11.3638,1,1.2758,2,3,0,11.5234,0.591653
-11.3328,1,1.2758,1,1,0,11.4521,0.586395
-11.4917,0.935838,1.2758,1,1,0,11.5842,0.610599
-11.5532,0.841826,1.2758,2,3,0,12.2126,0.618552
-11.1779,0.865448,1.2758,2,3,0,11.9449,0.447841
-14.4152,0.347643,1.2758,1,3,0,14.4297,0.208428
-11.0912,1,1.2758,1,3,0,13.1498,0.505002
-11.1765,0.821219,1.2758,2,3,0,11.5521,0.448256
-12.7674,0.293892,1.2758,2,3,0,14.5649,0.717435
-12.9673,0.932828,1.2758,1,1,0,13.5948,0.72865
-11.4838,1,1.2758,1,1,0,12.4646,0.609533
-12.0261,0.804119,1.2758,1,1,0,12.1528,0.666124
-11.1216,1,1.2758,1,1,0,11.6449,0.531227
-11.0922,0.879591,1.2758,2,3,0,11.394,0.507515
-11.2062,0.790667,1.2758,2,3,0,11.6504,0.440062
-11.2062,0.768983,1.2758,2,3,0,11.8334,0.440062
-11.1202,1,1.2758,1,1,0,11.1783,0.469495
-11.3973,0.88813,1.2758,1,1,0,11.4023,0.403
-12.4003,0.669727,1.2758,1,1,0,12.4709,0.305678
-14.5018,0.496634,1.2758,1,1,0,14.7792,0.205398
-11.3285,0.993534,1.2758,2,3,0,13.2878,0.414372
-11.1441,1,1.2758,1,1,0,11.265,0.459087
-11.1659,0.996881,1.2758,2,3,0,11.1878,0.451518
-11.1358,0.690813,1.2758,2,3,0,12.0661,0.46236
-11.2543,0.950403,1.2758,1,1,0,11.2686,0.428787
-11.3525,0.959319,1.2758,1,1,0,11.4164,0.41023
-11.6513,0.90348,1.2758,2,3,0,11.9093,0.630112
-11.7712,0.986569,1.2758,2,3,0,11.7858,0.357183
-11.3596,1,1.2758,1,1,0,11.69,0.409031
-11.3596,0.669616,1.2758,1,1,0,12.0151,0.409031
-11.3596,0.660287,1.2758,1,1,0,12.0356,0.409031
-11.3596,0.474015,1.2758,1,3,0,13.7272,0.409031
-11.7263,0.858346,1.2758,2,3,0,12.0625,0.638221
-12.6634,0.698775,1.2758,1,1,0,12.8477,0.711251
-11.3721,0.897313,1.2758,2,3,0,13.1454,0.406989
-12.8486,0.55795,1.2758,1,1,0,12.8915,0.277906
-12.3136,1,1.2758,1,1,0,13.0819,0.311728
-12.6217,0.893376,1.2758,1,1,0,13.0758,0.291305
-11.8397,1,1.2758,1,1,0,12.5611,0.350489
-11.2284,1,1.2758,2,3,0,11.6171,0.434595
-11.3199,0.961888,1.2758,1,1,0,11.3735,0.415901
-11.3199,0.563607,1.2758,1,1,0,12.2139,0.415901
-11.2051,0.997056,1.2758,2,3,0,11.378,0.559672
-11.3922,0.923764,1.2758,1,1,0,11.4313,0.596206
-11.4638,0.970618,1.2758,1,1,0,11.5868,0.606778
-12.0343,0.619942,1.2758,2,3,0,13.0354,0.66681
-11.0972,0.996283,1.2758,1,3,0,11.6638,0.485421
-11.0942,1,1.2758,2,3,0,11.0984,0.51103
-11.3138,0.925105,1.2758,2,3,0,11.3586,0.58299
-11.1178,1,1.2758,1,1,0,11.2354,0.529255
-11.1552,0.977088,1.2758,2,3,0,11.2054,0.455065
-11.2211,0.97494,1.2758,2,3,0,11.2883,0.563655
-11.2593,0.994768,1.2758,2,3,0,11.2691,0.427725
-11.0932,0.998423,1.2758,1,3,0,11.1942,0.509455
-11.2292,0.963262,1.2758,2,3,0,11.2292,0.565577
-11.9694,0.736023,1.2758,1,1,0,11.9971,0.661291
-11.6302,1,1.2758,1,1,0,12.0314,0.627722
-12.5359,0.841301,1.2758,2,3,0,12.6898,0.703289
-11.896,1,1.2758,2,3,0,12.6032,0.345241
-11.3063,1,1.2758,1,1,0,11.7128,0.418397
-12.096,0.584059,1.2758,2,3,0,12.9645,0.671851
-11.9331,1,1.2758,2,3,0,12.3629,0.6581
-11.2971,1,1.2758,1,1,0,11.7257,0.579866
-11.1565,1,1.2758,1,1,0,11.2587,0.545379
-11.0999,0.9427,1.2758,2,3,0,11.2884,0.482725
-11.2337,0.80445,1.2758,2,3,0,11.6339,0.566626
-11.4494,0.913023,1.2758,1,1,0,11.4986,0.604749
-11.4406,1,1.2758,2,3,0,11.5938,0.603484
-11.6675,0.970387,1.2758,2,3,0,11.7975,0.368086
-11.1376,0.973219,1.2758,2,3,0,11.6425,0.461626
-11.0907,0.998601,1.2758,2,3,0,11.1243,0.496779
-11.2683,0.94864,1.2758,1,3,0,11.2716,0.574149
-11.1056,0.857166,1.2758,2,3,0,11.6179,0.478214
-11.1056,0.822587,1.2758,1,3,0,11.5312,0.478214
-11.0979,0.881472,1.2758,2,3,0,11.3745,0.484659
-11.9918,0.775029,1.2758,1,3,0,12.0259,0.663223
-11.4339,1,1.2758,1,1,0,11.8735,0.602511
-11.4649,0.987206,1.2758,1,1,0,11.6084,0.606935
-11.0955,0.995304,1.2758,2,3,0,11.3283,0.48736
-11.1973,0.828736,1.2758,2,3,0,11.5471,0.557625
-11.6871,0.814226,1.2758,1,1,0,11.7121,0.634048
-14.7941,0.554724,1.2758,2,3,0,14.8371,0.804381
-11.2139,1,1.2758,2,3,0,13.6275,0.438095
-11.0913,0.774312,1.2758,2,3,0,11.7904,0.494459
-11.0913,0.468776,1.2758,1,3,0,12.6317,0.494459
-11.1006,0.995997,1.2758,1,1,0,11.1008,0.482131
-11.5226,0.834453,1.2758,1,1,0,11.5227,0.385324
-11.1025,1,1.2758,1,1,0,11.3427,0.480561
-11.1302,0.988079,1.2758,1,1,0,11.1342,0.464777
-11.1302,0.322117,1.2758,2,3,0,13.3882,0.464777
-11.2421,0.8954,1.2758,2,3,0,11.4472,0.568542
-11.1825,1,1.2758,2,3,0,11.2572,0.44649
-11.3827,0.918427,1.2758,1,1,0,11.4123,0.405286
-12.1315,0.738822,1.2758,1,1,0,12.2099,0.325336
-11.519,1,1.2758,2,3,0,12.0222,0.385799
-11.3544,1,1.2758,2,3,0,11.5471,0.590091
-11.2124,1,1.2758,1,1,0,11.3383,0.561515
-11.452,0.850116,1.2758,2,3,0,11.7601,0.394883
-11.452,0.638148,1.2758,1,1,0,12.2225,0.394883
-11.4437,0.890982,1.2758,2,3,0,11.9821,0.396073
-11.2354,0.979125,1.2758,2,3,0,11.5772,0.567026
-11.4417,0.465076,1.2758,2,3,0,13.4722,0.603639
-11.2765,0.949015,1.2758,2,3,0,11.6971,0.575831
-11.1174,1,1.2758,1,1,0,11.2144,0.529029
-11.2634,0.939122,1.2758,1,1,0,11.27,0.573139
-11.0953,0.99367,1.2758,2,3,0,11.2276,0.512372
-11.1856,0.966806,1.2758,2,3,0,11.2105,0.554399
-11.1856,0.506858,1.2758,1,3,0,12.4737,0.554399
-11.095,0.771039,1.2758,2,3,0,11.7725,0.51206
-12.1718,0.676271,1.2758,2,3,0,12.4333,0.677791
-11.5206,0.796514,1.2758,2,3,0,13.0652,0.614411
-12.213,0.759454,1.2758,1,1,0,12.3432,0.680918
-14.6372,0.440928,1.2758,1,1,0,14.8364,0.799215
-11.4043,1,1.2758,1,1,0,13.4248,0.598084
-11.1952,1,1.2758,1,1,0,11.3498,0.55704
-11.0922,1,1.2758,1,3,0,11.1506,0.507606
-11.0922,0.628931,1.2758,1,3,0,12.0267,0.507606
-11.1323,0.841297,1.2758,2,3,0,11.4796,0.536163
-11.2526,0.942653,1.2758,2,3,0,11.3446,0.570836
-11.3033,0.978692,1.2758,1,1,0,11.3695,0.58104
-11.6504,0.394325,1.2758,2,3,0,14.1929,0.630011
-12.3208,0.769458,1.2758,1,1,0,12.4992,0.688785
-11.4583,1,1.2758,1,1,0,12.0755,0.606011
-11.4583,0.141134,1.2758,1,3,0,14.9191,0.606011
-11.2828,1,1.2758,1,1,0,11.4557,0.57709
-12.1577,0.699423,1.2758,1,1,0,12.1975,0.676707
-11.1047,0.987641,1.2758,2,3,0,11.8027,0.478857
-11.1754,0.907508,1.2758,2,3,0,11.3544,0.551414
-11.661,0.88777,1.2758,2,3,0,11.6789,0.631191
-11.1099,0.725023,1.2758,2,3,0,12.4522,0.475279
-11.103,0.846659,1.2758,2,3,0,11.4722,0.480092
-11.386,0.8855,1.2758,1,1,0,11.3867,0.404764
-11.1393,1,1.2758,1,1,0,11.2925,0.460947
-11.0987,1,1.2758,2,3,0,11.1239,0.483876
-11.0904,0.967664,1.2758,2,3,0,11.1659,0.498628
-12.1208,0.741776,1.2758,1,3,0,12.1395,0.673823
-13.1625,0.827231,1.2758,2,3,0,13.6552,0.261153
-11.6531,1,1.2758,2,3,0,13.0998,0.630309
-11.331,0.982571,1.2758,2,3,0,11.8074,0.413924
-11.3949,0.973531,1.2758,1,1,0,11.4931,0.40336
-12.6406,0.475613,1.2758,2,3,0,13.7752,0.709855
-12.6406,0.561716,1.2758,1,1,0,14.2073,0.709855
-12.7744,0.953634,1.2758,1,1,0,13.3674,0.717843
-13.0585,0.906421,1.2758,1,1,0,13.6762,0.7335
-11.2362,0.877842,1.2758,2,3,0,13.5359,0.567199
-11.2368,0.999722,1.2758,1,1,0,11.2995,0.567348
-11.3329,0.960064,1.2758,1,1,0,11.3897,0.586413
-11.1925,0.976877,1.2758,2,3,0,11.4581,0.556305
-11.542,0.862853,1.2758,1,1,0,11.5699,0.617143
-11.0912,0.988838,1.2758,2,3,0,11.4127,0.505242
-15.9439,0.214756,1.2758,2,3,0,16.2172,0.162788
-11.6164,1,1.2758,1,3,0,15.0038,0.626132
-11.4407,0.884239,1.2758,2,3,0,12.1643,0.603499
-11.0912,1,1.2758,1,3,0,11.2918,0.505206
-11.0912,0.960902,1.2758,1,3,0,11.1673,0.505206
-11.1256,0.985219,1.2758,1,1,0,11.1256,0.533129
-11.0932,1,1.2758,1,1,0,11.112,0.509363
-11.1057,0.994554,1.2758,1,1,0,11.1065,0.521922
-11.0978,1,1.2758,1,1,0,11.1051,0.515221
-11.0978,0.671286,1.2758,1,3,0,11.956,0.515221
-11.1937,0.711379,1.2758,2,3,0,11.9035,0.556635
-11.1937,0.850127,1.2758,1,1,0,11.4437,0.556635
-11.2516,0.99188,1.2758,2,3,0,11.2857,0.429364
-11.2516,0.47941,1.2758,1,1,0,12.3605,0.429364
-11.1221,0.918079,1.2758,2,3,0,11.4594,0.531489
-11.2714,0.593182,1.2758,2,3,0,12.4434,0.574794
-12.0563,0.563508,1.2758,2,3,0,12.9743,0.331375
-15.972,0.274023,1.2758,1,1,0,16.0345,0.16208
-11.8563,1,1.2758,1,1,0,14.6009,0.348914
-11.0962,1,1.2758,1,3,0,11.5341,0.486463
-11.0962,0.840882,1.2758,1,3,0,11.4586,0.486463
-11.0962,0.949656,1.2758,1,1,0,11.1645,0.486463
-11.0962,0.15376,1.2758,2,3,0,14.835,0.486463
-11.1582,0.976083,1.2758,2,3,0,11.1797,0.45406
-11.1582,0.543098,1.2758,1,1,0,12.0286,0.45406
-11.1582,0.703532,1.2758,1,1,0,11.6531,0.45406
-11.2875,0.971661,1.2758,2,3,0,11.3103,0.421981
-11.7211,0.835401,1.2758,1,1,0,11.7807,0.362332
-11.1761,1,1.2758,1,1,0,11.5086,0.44836
-12.029,0.700892,1.2758,1,1,0,12.039,0.333635
-11.8322,0.653004,1.2758,2,3,0,13.688,0.351202
-12.2351,0.855688,1.2758,1,1,0,12.503,0.317428
-11.2671,1,1.2758,2,3,0,11.8716,0.426097
-11.4481,0.942743,1.2758,2,3,0,11.6104,0.604569
-11.3335,1,1.2758,1,1,0,11.4959,0.586516
-11.3335,0.521123,1.2758,1,1,0,12.3557,0.586516
-11.1828,0.979533,1.2758,2,3,0,11.4431,0.553605
-11.1828,0.376746,1.2758,1,3,0,13.5982,0.553605
-12.0431,0.663136,1.2758,2,3,0,12.5147,0.667539
-11.5019,1,1.2758,1,1,0,11.9595,0.61196
-11.1899,1,1.2758,1,1,0,11.3982,0.555593
-11.2889,0.95864,1.2758,1,1,0,11.326,0.578282
-11.2437,0.553572,1.2758,2,3,0,13.0035,0.568887
-11.2437,0.461283,1.2758,1,3,0,13.3802,0.568887
-11.3926,0.9555,1.2758,2,3,0,11.5251,0.403724
-11.598,0.918619,1.2758,1,1,0,11.7116,0.376024
-11.1073,1,1.2758,2,3,0,11.3886,0.476992
-12.3449,0.613152,1.2758,2,3,0,12.7402,0.309515
-11.156,1,1.2758,1,1,0,11.8532,0.454783
-11.0961,1,1.2758,1,1,0,11.1311,0.486618
-11.32,0.922291,1.2758,2,3,0,11.3707,0.415898
-11.3871,0.991186,1.2758,2,3,0,11.4036,0.595412
-11.3871,0.769847,1.2758,1,1,0,11.8557,0.595412
-11.3587,1,1.2758,2,3,0,11.3764,0.409183
-11.1559,0.916175,1.2758,2,3,0,11.5982,0.545155
-11.578,0.836281,1.2758,1,1,0,11.5913,0.621592
-11.9619,0.857668,1.2758,1,1,0,12.1354,0.660637
-11.1023,1,1.2758,1,3,0,11.5977,0.519337
-11.3212,0.910084,1.2758,1,1,0,11.3222,0.58432
-13.7101,0.394278,1.2758,1,1,0,13.7179,0.764222
-14.3691,0.98758,1.2758,2,3,0,14.4068,0.210066
-11.7748,1,1.2758,2,3,0,13.5246,0.356827
-12.9049,0.718059,1.2758,2,3,0,13.6246,0.725239
-11.5952,1,1.2758,1,1,0,12.5177,0.623646
-11.1916,0.870843,1.2758,2,3,0,11.9843,0.443917
-11.1039,0.731727,1.2758,2,3,0,11.918,0.479453
-11.1089,0.997819,1.2758,1,1,0,11.1145,0.475931
-11.18,0.96975,1.2758,1,1,0,11.1853,0.447206
-11.1846,0.998057,1.2758,1,1,0,11.223,0.445897
-11.1846,0.171638,1.2758,2,3,0,14.7419,0.445897
-11.5185,0.746228,1.2758,2,3,0,12.029,0.614145
-11.2154,1,1.2758,1,1,0,11.429,0.562269
-11.1077,1,1.2758,1,1,0,11.173,0.523299
-13.6436,0.279863,1.2758,2,3,0,15.0703,0.761361
-11.309,1,1.2758,1,1,0,12.7379,0.582105
-11.0928,0.997095,1.2758,2,3,0,11.2285,0.491177
-11.1279,0.984902,1.2758,1,1,0,11.1283,0.46577
-11.224,0.959502,1.2758,1,1,0,11.236,0.435636
-11.1197,0.934907,1.2758,2,3,0,11.3898,0.530245
-11.1788,0.974824,1.2758,1,1,0,11.1887,0.552426
-11.3604,0.960197,1.2758,2,3,0,11.3893,0.591098
-13.8416,0.384025,1.2758,1,1,0,13.8528,0.769722
-11.1102,0.980743,1.2758,2,3,0,13.301,0.47514
-11.091,0.960995,1.2758,2,3,0,11.1931,0.50452
-11.091,0.581671,1.2758,1,3,0,12.2243,0.50452
-12.252,0.666837,1.2758,2,3,0,12.5012,0.68382
-13.218,0.708686,1.2758,1,1,0,13.5744,0.741624
-12.0598,1,1.2758,2,3,0,13.3179,0.331085
-12.5164,0.947584,1.2758,2,3,0,12.8623,0.297967
-11.5492,0.957438,1.2758,2,3,0,12.7965,0.61805
