# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 21:07:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/3c/q2s2z4v92bx59zp2nvycr10c0000gn/T/tmpw192n7x9/_a7ex_du.json
# init = 2 (Default)
# random
#   seed = 84732
# output
#   file = /Users/kamilbaradziej/PythonProjects/DataAnalytics/Lab1_Python_review/out/bern_1-20220306220754_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-11.0921,0.973334,0.862041,1,3,0,11.9472,0.507482
-11.158,0.969674,0.862041,2,3,0,11.3276,0.454133
-11.0923,1,0.862041,2,3,0,11.1551,0.492126
-11.4247,0.960769,0.862041,2,3,0,11.4513,0.398842
-11.8994,0.91781,0.862041,1,1,0,11.8995,0.34493
-11.7104,1,0.862041,1,1,0,11.9304,0.363458
-11.42,0.855898,0.862041,1,3,0,13.1459,0.600463
-11.7505,0.941805,0.862041,1,1,0,11.7557,0.640714
-11.5051,1,0.862041,1,1,0,11.7298,0.612388
-11.3105,1,0.862041,2,3,0,11.475,0.582376
-11.1453,0.993918,0.862041,2,3,0,11.3777,0.541354
-11.2233,0.985282,0.862041,1,1,0,11.2234,0.5642
-11.178,0.962906,0.862041,1,3,0,11.5698,0.447806
-11.1013,1,0.862041,2,7,0,11.1644,0.518523
-11.0908,0.997276,0.862041,2,3,0,11.1254,0.496171
-11.2284,0.971223,0.862041,1,3,0,11.2851,0.434595
-11.2738,0.9915,0.862041,1,1,0,11.2886,0.424713
-11.1702,1,0.862041,1,1,0,11.2546,0.45017
-11.4072,0.901206,0.862041,1,3,0,11.9307,0.598526
-11.1153,1,0.862041,2,7,0,11.3524,0.472117
-11.1256,0.99803,0.862041,1,1,0,11.1279,0.466853
-11.1286,0.999417,0.862041,1,1,0,11.1345,0.465449
-12.0847,0.898233,0.862041,2,3,0,12.085,0.670936
-11.4433,0.839065,0.862041,1,3,0,13.92,0.396124
-11.6366,0.965482,0.862041,1,1,0,11.6592,0.371546
-11.4459,1,0.862041,1,1,0,11.6253,0.395757
-11.6859,0.957406,0.862041,1,1,0,11.7024,0.36608
-11.1787,0.898851,0.862041,3,7,0,12.6054,0.552404
-11.1662,1,0.862041,1,1,0,11.1873,0.548574
-12.5655,0.854622,0.862041,2,7,0,12.5662,0.294823
-11.0985,0.965072,0.862041,1,3,0,12.9063,0.484056
-11.1098,0.993266,0.862041,1,3,0,11.1503,0.524626
-11.7959,0.785074,0.862041,2,3,0,12.9193,0.35473
-12.7678,0.898976,0.862041,2,7,0,13.0495,0.717464
-11.2016,0.900266,0.862041,1,3,0,14.2303,0.441252
-11.0932,0.972537,0.862041,2,3,0,11.4484,0.509486
-11.7215,0.774008,0.862041,2,3,0,12.9871,0.362285
-11.3476,1,0.862041,1,1,0,11.6531,0.411051
-11.1113,0.966722,0.862041,2,3,0,11.6982,0.525544
-11.3678,0.823364,0.862041,2,3,0,12.5869,0.592309
-11.2762,1,0.862041,2,3,0,11.3648,0.575764
-11.1869,1,0.862041,1,1,0,11.2618,0.554772
-11.1067,0.989282,0.862041,1,3,0,11.3048,0.477425
-11.6276,0.937808,0.862041,2,3,0,11.6981,0.372571
-11.2624,0.998587,0.862041,2,7,0,11.6117,0.57294
-11.2766,0.999622,0.862041,2,7,0,11.2789,0.424152
-11.1104,0.977436,0.862041,1,3,0,11.4627,0.525041
-11.7937,0.827078,0.862041,1,3,0,12.382,0.354947
-12.1269,0.94409,0.862041,1,1,0,12.1759,0.325701
-12.1227,0.999566,0.862041,2,7,0,12.1721,0.673967
-11.75,1,0.862041,1,1,0,12.0949,0.640662
-11.3709,0.864062,0.862041,1,3,0,13.0875,0.407184
-11.3621,0.901786,0.862041,1,3,0,12.3164,0.591367
-11.3403,1,0.862041,2,7,0,11.3613,0.412299
-11.2775,1,0.862041,2,3,0,11.3481,0.423978
-11.5495,0.950803,0.862041,1,1,0,11.5496,0.381911
-11.4306,1,0.862041,1,1,0,11.5615,0.39797
-11.1319,1,0.862041,2,7,0,11.378,0.535977
-11.6626,0.934833,0.862041,2,3,0,11.7762,0.631375
-11.4815,1,0.862041,1,1,0,11.66,0.60922
-11.6666,0.967072,0.862041,1,1,0,11.696,0.631809
-11.3876,0.874839,0.862041,1,3,0,12.9745,0.404505
-11.1151,1,0.862041,2,7,0,11.3366,0.527794
-11.1454,0.980197,0.862041,2,7,0,11.2645,0.458605
-11.1643,0.972792,0.862041,1,3,0,11.3758,0.547961
-11.1057,0.987869,0.862041,1,3,0,11.264,0.478133
-11.6962,0.850698,0.862041,1,3,0,12.1877,0.635029
-11.6962,0.927496,0.862041,1,1,0,12.0756,0.635029
-11.8137,0.979462,0.862041,1,1,0,11.8921,0.64701
-11.2876,0.896831,0.862041,1,3,0,12.9599,0.421966
-11.1096,0.977099,0.862041,1,3,0,11.4766,0.524498
-11.207,0.968738,0.862041,1,3,0,11.3667,0.439855
-11.5938,0.71387,0.862041,2,3,0,13.8545,0.376521
-12.0065,0.914268,0.862041,2,3,0,12.6441,0.335527
-11.173,0.90776,0.862041,1,3,0,12.8793,0.550704
-11.1554,1,0.862041,1,1,0,11.1775,0.544988
-11.1208,0.982081,0.862041,2,7,0,11.2925,0.469169
-11.1234,0.987417,0.862041,1,3,0,11.2307,0.532118
-11.1398,0.998963,0.862041,2,3,0,11.1424,0.539233
-11.5964,0.948855,0.862041,2,7,0,11.5994,0.376215
-12.2713,0.888325,0.862041,1,1,0,12.2717,0.314768
-12.5931,0.949041,0.862041,1,1,0,12.7136,0.293085
-12.3135,1,0.862041,2,3,0,12.6846,0.31173
-11.8117,1,0.862041,2,3,0,12.2547,0.353181
-11.1781,1,0.862041,2,7,0,11.7028,0.552225
-11.5322,0.879008,0.862041,2,7,0,12.1945,0.384095
-11.3181,0.901687,0.862041,1,3,0,12.5306,0.583774
-11.1002,0.996224,0.862041,1,3,0,11.327,0.517568
-11.1825,0.99051,0.862041,2,7,0,11.1831,0.446489
-12.8322,0.603587,0.862041,1,3,0,14.6099,0.721164
-11.0917,0.954545,0.862041,1,3,0,13.368,0.506413
-11.7106,0.874041,0.862041,1,3,0,11.9864,0.636561
-11.099,0.986052,0.862041,1,3,0,11.8038,0.516421
-11.099,0.807838,0.862041,1,3,0,12.3253,0.516421
-12.6165,0.722022,0.862041,1,3,0,13.2737,0.708374
-12.7235,0.99564,0.862041,2,7,0,12.7654,0.285145
-11.9446,1,0.862041,1,1,0,12.6064,0.34088
-11.4888,1,0.862041,1,1,0,11.8658,0.389785
-11.2067,0.924588,0.862041,2,7,0,12.1373,0.560066
-11.1553,0.970967,0.862041,1,3,0,11.4798,0.455034
-11.193,0.997622,0.862041,2,3,0,11.1972,0.443539
-11.1983,0.959612,0.862041,1,3,0,11.5564,0.557893
-11.3611,0.981533,0.862041,2,7,0,11.3977,0.408794
-11.2708,0.926161,0.862041,1,3,0,12.0746,0.574662
-11.4721,0.963255,0.862041,1,1,0,11.4741,0.607932
-11.1112,0.947371,0.862041,2,3,0,12.0223,0.474478
-11.1112,0.887595,0.862041,1,3,0,11.837,0.474478
-11.1397,0.984251,0.862041,1,3,0,11.2432,0.539221
-11.0947,0.96314,0.862041,2,3,0,11.4413,0.511643
-11.2313,0.974836,0.862041,1,3,0,11.2676,0.566081
-11.2205,1,0.862041,1,1,0,11.2508,0.563504
-11.2399,0.999479,0.862041,2,7,0,11.2402,0.431962
-11.5282,0.871677,0.862041,1,3,0,12.3659,0.615397
-16.6021,0.55936,0.862041,2,3,0,17.0479,0.852812
-14.565,1,0.862041,1,1,0,16.4305,0.796775
-14.2456,1,0.862041,2,3,0,14.9145,0.785446
-15.2204,0.887181,0.862041,1,1,0,15.4326,0.817511
-14.1784,1,0.862041,1,1,0,15.2825,0.782944
-13.7001,1,0.862041,1,1,0,14.389,0.763797
-14.6527,0.882058,0.862041,1,1,0,14.8142,0.799735
-11.2402,1,0.862041,2,3,0,14.3204,0.568112
-11.1687,1,0.862041,2,3,0,11.2288,0.549374
-11.1294,1,0.862041,1,1,0,11.162,0.534866
-11.092,0.999333,0.862041,1,3,0,11.1308,0.507157
-11.091,0.997623,0.862041,2,3,0,11.1108,0.504593
-11.1931,0.975163,0.862041,1,3,0,11.2586,0.443524
-11.4737,0.891339,0.862041,1,3,0,12.1268,0.608156
-11.193,0.998873,0.862041,2,7,0,11.4476,0.443532
-11.4016,0.963382,0.862041,2,3,0,11.5683,0.402322
-11.0939,0.992531,0.862041,1,3,0,11.4505,0.489474
-11.1079,0.994457,0.862041,1,3,0,11.1339,0.523382
-11.1079,0.898843,0.862041,1,3,0,11.7558,0.523382
-11.4115,0.81089,0.862041,2,3,0,12.691,0.599176
-11.5528,0.974476,0.862041,1,1,0,11.5792,0.618502
-11.1753,0.99191,0.862041,2,3,0,11.6426,0.551372
-11.158,0.971903,0.862041,1,3,0,11.4247,0.454129
-11.158,0.345873,0.862041,2,3,0,17.5735,0.454129
-12.4373,0.85598,0.862041,2,3,0,12.6262,0.303175
-12.1547,1,0.862041,1,1,0,12.5027,0.323526
-12.8774,0.889323,0.862041,1,1,0,12.9136,0.27629
-12.0438,1,0.862041,2,3,0,12.7562,0.332408
-11.6949,1,0.862041,1,1,0,12.0161,0.36511
-11.6949,0.886379,0.862041,1,1,0,12.2747,0.36511
-11.3174,0.893031,0.862041,1,3,0,12.8337,0.583633
-11.3185,0.999795,0.862041,1,1,0,11.3611,0.583832
-11.3777,0.989065,0.862041,1,1,0,11.405,0.593908
-11.1352,0.970376,0.862041,1,3,0,11.7173,0.462636
-11.1162,1,0.862041,2,3,0,11.1327,0.47162
-11.0909,0.999436,0.862041,1,3,0,11.1189,0.49595
-11.1624,0.962807,0.862041,2,3,0,11.3788,0.547328
-11.0934,0.993763,0.862041,1,3,0,11.2127,0.490252
-12.9955,0.624197,0.862041,1,3,0,14.2057,0.730168
-13.3497,0.948889,0.862041,1,1,0,13.5659,0.748012
-13.291,1,0.862041,1,1,0,13.6897,0.745197
-11.3041,0.839051,0.862041,1,3,0,15.5504,0.418812
-11.1823,0.950994,0.862041,1,3,0,11.7346,0.553447
-11.3066,0.976828,0.862041,1,1,0,11.3068,0.581644
-11.2956,1,0.862041,1,1,0,11.3401,0.579576
-11.2536,0.935915,0.862041,1,3,0,11.9006,0.428946
-11.4809,0.958542,0.862041,1,1,0,11.4811,0.390863
-11.583,0.981633,0.862041,1,1,0,11.6286,0.377815
-11.1344,0.997716,0.862041,2,3,0,11.6084,0.462951
-11.7601,0.824544,0.862041,1,3,0,12.4483,0.641693
-11.2995,0.895399,0.862041,1,3,0,12.9,0.419688
-11.7679,0.809271,0.862041,1,3,0,13.0149,0.642485
-13.4977,0.79736,0.862041,2,3,0,14.3101,0.754885
-12.1517,1,0.862041,1,1,0,13.2828,0.676241
-12.3459,0.968256,0.862041,1,1,0,12.4793,0.690557
-12.0436,1,0.862041,1,1,0,12.3864,0.667581
-11.6817,1,0.862041,1,1,0,12.0101,0.633464
-11.358,1,0.862041,1,1,0,11.624,0.590687
-11.091,0.988236,0.862041,1,3,0,11.4628,0.495599
-11.0947,0.999585,0.862041,2,7,0,11.0948,0.511628
-11.9088,0.90966,0.862041,2,3,0,11.9231,0.344081
-11.501,1,0.862041,1,1,0,11.8421,0.388159
-12.949,0.82543,0.862041,2,3,0,13.5263,0.272341
-12.2339,1,0.862041,1,1,0,12.8793,0.31752
-11.0904,0.964511,0.862041,1,3,0,12.6277,0.5011
-11.0908,0.999821,0.862041,2,3,0,11.0918,0.496083
-11.1015,0.996965,0.862041,1,3,0,11.1115,0.518682
-11.3123,0.940304,0.862041,1,3,0,11.5192,0.417296
-11.3308,0.996563,0.862041,1,1,0,11.3673,0.413971
-11.3157,1,0.862041,2,3,0,11.366,0.416672
-11.8316,0.919362,0.862041,2,3,0,12.1781,0.351259
-11.9496,0.97972,0.862041,1,1,0,12.0508,0.340437
-11.1443,0.930724,0.862041,2,3,0,12.8318,0.541001
-11.093,1,0.862041,2,3,0,11.1345,0.490916
-13.02,0.659586,0.862041,2,3,0,14.2371,0.731472
-12.7113,1,0.862041,1,1,0,13.1605,0.714131
-11.6324,0.992991,0.862041,2,7,0,12.712,0.372026
-11.2202,0.912562,0.862041,1,3,0,12.4306,0.563454
-11.2426,0.828607,0.862041,2,3,0,12.7818,0.568641
-11.1017,0.999459,0.862041,2,3,0,11.2489,0.518828
-11.1824,0.991007,0.862041,2,7,0,11.1834,0.446515
-11.1635,0.966099,0.862041,2,7,0,11.4524,0.547685
-11.3955,0.963515,0.862041,2,3,0,11.5268,0.59673
-11.1275,0.973161,0.862041,2,3,0,11.7198,0.465951
-11.2559,0.985659,0.862041,2,7,0,11.2639,0.571556
-11.1704,1,0.862041,1,1,0,11.241,0.549883
-12.9645,0.805538,0.862041,2,3,0,13.1818,0.728499
-12.0797,1,0.862041,1,1,0,12.8345,0.670533
-11.9012,1,0.862041,1,1,0,12.1463,0.655229
-11.8975,0.944743,0.862041,2,3,0,12.8084,0.654891
-12.2818,0.936745,0.862041,1,1,0,12.3363,0.685991
-11.7521,1,0.862041,1,1,0,12.2085,0.640878
-13.9152,0.760869,0.862041,3,7,0,14.6991,0.772716
-13.9835,0.990876,0.862041,1,1,0,14.4154,0.775441
-13.5785,1,0.862041,1,1,0,14.2081,0.758503
-12.2613,1,0.862041,1,1,0,13.3731,0.684502
-12.3515,0.985258,0.862041,1,1,0,12.5317,0.690946
-11.1366,0.979463,0.862041,1,3,0,12.4532,0.537969
-11.4758,0.889822,0.862041,1,3,0,11.9502,0.391557
-11.2034,0.940175,0.862041,1,3,0,12.1047,0.559239
-11.6815,0.827739,0.862041,1,3,0,12.5596,0.366552
-11.716,0.993886,0.862041,1,1,0,11.8146,0.362859
-11.786,0.996485,0.862041,2,7,0,11.7927,0.64429
-11.1061,1,0.862041,2,3,0,11.7343,0.522151
-11.1342,0.985411,0.862041,2,7,0,11.2188,0.463028
-11.1998,0.965736,0.862041,1,3,0,11.4234,0.558273
-11.1352,1,0.862041,1,1,0,11.1875,0.537379
-11.1033,0.952447,0.862041,2,3,0,11.5246,0.520086
-11.1199,0.998944,0.862041,2,3,0,11.1199,0.530339
-12.2594,0.72826,0.862041,1,3,0,13.2375,0.315642
-11.5781,0.96472,0.862041,2,3,0,12.7672,0.378399
-11.1765,0.930609,0.862041,1,3,0,12.194,0.551756
-11.7135,0.84256,0.862041,1,3,0,12.5299,0.363124
-11.6219,0.958614,0.862041,2,3,0,12.3348,0.373227
-11.1405,0.942016,0.862041,1,3,0,12.1305,0.539536
-11.1405,0.719201,0.862041,1,3,0,13.1232,0.539536
-11.5545,0.954881,0.862041,2,7,0,11.5584,0.381297
-11.0919,0.987286,0.862041,1,3,0,11.6603,0.493062
-11.1229,0.994517,0.862041,1,3,0,11.1296,0.468164
-11.0908,0.989509,0.862041,2,3,0,11.2124,0.503638
-11.0917,0.998109,0.862041,2,3,0,11.1054,0.506391
-11.0911,0.99776,0.862041,2,3,0,11.1094,0.504944
-11.191,0.975511,0.862041,1,3,0,11.2565,0.444105
-11.1315,1,0.862041,1,1,0,11.1797,0.464199
-11.1817,0.988974,0.862041,2,3,0,11.2455,0.446723
-11.6323,0.842979,0.862041,1,3,0,12.3954,0.627959
-11.8435,0.963246,0.862041,1,1,0,11.891,0.649877
-11.2352,0.887279,0.862041,3,7,0,12.94,0.433034
-11.4109,0.979867,0.862041,2,7,0,11.4638,0.599094
-11.736,0.942642,0.862041,1,1,0,11.7409,0.639226
-11.1289,1,0.862041,2,7,0,11.6218,0.465357
-11.2339,0.866992,0.862041,2,3,0,12.2414,0.433321
-11.1658,1,0.862041,1,1,0,11.2231,0.451548
-11.213,0.991109,0.862041,1,1,0,11.2174,0.43834
-11.9473,0.921431,0.862041,2,7,0,11.9653,0.659359
-12.6495,0.963122,0.862041,2,3,0,12.6687,0.710401
-14.274,0.786307,0.862041,1,1,0,14.2769,0.786492
-15.1584,0.897049,0.862041,1,1,0,15.3945,0.815676
-14.6246,1,0.862041,1,1,0,15.4627,0.798793
-15.6777,0.884422,0.862041,1,1,0,15.9089,0.830304
-13.5645,1,0.862041,1,1,0,15.4143,0.757885
-11.6253,0.977827,0.862041,2,3,0,13.8961,0.627164
-11.5618,1,0.862041,1,1,0,11.6831,0.619613
-11.68,0.992999,0.862041,2,3,0,11.7356,0.633279
-11.1634,0.994592,0.862041,2,3,0,11.7392,0.547672
-11.1634,0.72067,0.862041,1,3,0,13.1691,0.547672
-11.1089,0.999852,0.862041,2,7,0,11.1574,0.47593
-11.1025,0.998646,0.862041,2,3,0,11.1251,0.480528
-11.1931,0.97056,0.862041,2,3,0,11.3407,0.55647
-11.3385,0.972984,0.862041,1,1,0,11.3387,0.587384
-11.6048,0.952227,0.862041,1,1,0,11.6079,0.624779
-11.2921,0.89461,0.862041,1,3,0,12.5956,0.421092
-11.5091,0.954115,0.862041,2,3,0,11.7978,0.387092
-12.0519,0.9078,0.862041,1,1,0,12.0527,0.331735
-12.2319,0.970156,0.862041,1,1,0,12.3531,0.317667
-12.593,0.942825,0.862041,1,1,0,12.6989,0.293093
-12.4662,1,0.862041,1,1,0,12.7747,0.301248
-11.0934,1,0.862041,2,3,0,12.2752,0.490226
-11.1696,0.978833,0.862041,1,3,0,11.2381,0.54964
-11.1696,0.779609,0.862041,1,3,0,12.91,0.54964
-11.1249,1,0.862041,2,3,0,11.1613,0.532809
-11.1692,0.991586,0.862041,1,1,0,11.1694,0.549517
-11.5112,0.874719,0.862041,1,3,0,12.1263,0.386818
-11.2271,0.986215,0.862041,2,3,0,11.675,0.43491
-11.1117,0.985701,0.862041,1,3,0,11.3879,0.525789
-11.1265,0.997164,0.862041,1,1,0,11.1276,0.533582
-11.1448,0.980971,0.862041,1,3,0,11.2905,0.458821
-11.3573,0.976712,0.862041,2,7,0,11.3681,0.590586
-11.1893,0.99805,0.862041,2,7,0,11.3576,0.444564
-11.0931,0.946826,0.862041,2,3,0,11.6364,0.490662
-13.6813,0.72641,0.862041,2,3,0,13.7598,0.237012
-13.3083,1,0.862041,1,1,0,13.8819,0.253968
-13.3623,0.992204,0.862041,1,1,0,13.715,0.25139
-13.3859,0.996603,0.862041,1,1,0,13.7569,0.250278
-12.2543,1,0.862041,1,1,0,13.2157,0.316011
-12.5493,0.984248,0.862041,3,7,0,12.5584,0.704151
-12.8823,0.949115,0.862041,1,1,0,13.0407,0.723986
-11.9256,1,0.862041,1,1,0,12.7257,0.65743
-11.9943,0.996493,0.862041,2,7,0,12.0098,0.336568
-11.194,0.925935,0.862041,1,3,0,12.9449,0.556739
-11.1704,1,0.862041,2,3,0,11.1988,0.549904
-11.2403,0.946565,0.862041,2,7,0,11.5972,0.431862
-11.2943,0.989918,0.862041,1,1,0,11.3094,0.420671
-11.1972,1,0.862041,1,1,0,11.2789,0.44241
-11.0944,0.940998,0.862041,2,3,0,11.6948,0.488827
-11.2306,0.984996,0.862041,2,3,0,11.2312,0.565914
-11.1952,1,0.862041,1,1,0,11.235,0.557064
-11.2003,0.856555,0.862041,2,3,0,12.4738,0.558415
-11.1315,0.976047,0.862041,1,3,0,11.4039,0.464202
-11.0904,0.98236,0.862041,2,3,0,11.2783,0.500001
-11.101,0.99309,0.862041,2,3,0,11.143,0.481764
-11.1012,0.999989,0.862041,2,3,0,11.1032,0.481622
-11.7707,0.926473,0.862041,2,3,0,11.776,0.64277
-12.0877,0.946559,0.862041,1,1,0,12.1363,0.671176
-11.5283,1,0.862041,1,1,0,11.9893,0.615406
-11.7224,0.797139,0.862041,1,3,0,13.4948,0.362188
-11.1809,0.919856,0.862041,1,3,0,12.449,0.55303
-11.1561,0.968479,0.862041,2,7,0,11.4315,0.454752
-12.1834,0.729176,0.862041,1,3,0,13.302,0.678677
-11.9503,1,0.862041,1,1,0,12.2359,0.659625
-11.4306,0.972005,0.862041,2,3,0,12.3258,0.602032
-11.7656,0.931297,0.862041,2,3,0,12.2249,0.642251
-12.1546,0.909212,0.862041,2,3,0,12.9602,0.67647
-11.5577,0.987411,0.862041,3,7,0,12.2594,0.380899
-11.2818,1,0.862041,1,1,0,11.5067,0.423119
-12.7941,0.591797,0.862041,1,3,0,14.9692,0.718986
-12.0811,1,0.862041,1,1,0,12.7074,0.670649
-11.1181,1,0.862041,2,3,0,11.9023,0.470603
-11.9939,0.898353,0.862041,2,3,0,12.1039,0.336601
-11.7349,1,0.862041,2,3,0,12.0026,0.360885
-11.2918,0.981524,0.862041,2,3,0,11.9626,0.42115
-11.3865,0.89728,0.862041,1,3,0,12.1977,0.595321
-11.5374,0.972711,0.862041,1,1,0,11.5584,0.616562
-11.7613,0.937389,0.862041,2,3,0,12.3248,0.641821
-11.3743,1,0.862041,1,1,0,11.6912,0.593372
-11.4575,0.98479,0.862041,1,1,0,11.4892,0.605898
-11.1407,0.952176,0.862041,1,3,0,11.8677,0.460394
-11.1184,1,0.862041,1,1,0,11.1375,0.470414
-11.0967,0.970937,0.862041,2,3,0,11.3531,0.48597
-11.2046,0.957606,0.862041,2,3,0,11.4312,0.559531
-11.2303,0.948811,0.862041,1,3,0,11.654,0.434153
-11.1808,0.959404,0.862041,1,3,0,11.5906,0.553017
-11.1215,0.981037,0.862041,1,3,0,11.3406,0.468834
-11.1079,0.991413,0.862041,1,3,0,11.1949,0.52341
-11.4204,0.946831,0.862041,1,3,0,11.4869,0.600518
-11.5266,0.980754,0.862041,1,1,0,11.5612,0.615185
-11.8329,0.946649,0.862041,1,1,0,11.8511,0.648864
-11.766,1,0.862041,1,1,0,11.9251,0.642291
